site_id,organism,location_type,label,lat,lon,elev_m,year,county,notes,source_name,source_url
NWT-098,American pika,survey_plot,Niwot plot NWT-098,40.062126,-105.629718,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-099,American pika,survey_plot,Niwot plot NWT-099,40.054599,-105.595695,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-100,American pika,survey_plot,Niwot plot NWT-100,40.064266,-105.597198,,,Boulder,Panel: OddYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-101,American pika,survey_plot,Niwot plot NWT-101,40.045105,-105.623091,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-102,American pika,survey_plot,Niwot plot NWT-102,40.052435,-105.638094,,,Boulder,Panel: OddYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-103,American pika,survey_plot,Niwot plot NWT-103,40.053719,-105.594562,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-104,American pika,survey_plot,Niwot plot NWT-104,40.059135,-105.600694,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-105,American pika,survey_plot,Niwot plot NWT-105,40.048679,-105.629794,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-106,American pika,survey_plot,Niwot plot NWT-106,40.061967,-105.607778,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-107,American pika,survey_plot,Niwot plot NWT-107,40.050862,-105.613799,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-108,American pika,survey_plot,Niwot plot NWT-108,40.06554,-105.584287,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-109,American pika,survey_plot,Niwot plot NWT-109,40.065483,-105.622737,,,Boulder,Panel: EvenYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-110,American pika,survey_plot,Niwot plot NWT-110,40.06049,-105.604822,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-111,American pika,survey_plot,Niwot plot NWT-111,40.046324,-105.616959,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-112,American pika,survey_plot,Niwot plot NWT-112,40.068225,-105.608748,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-113,American pika,survey_plot,Niwot plot NWT-113,40.052296,-105.628725,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-114,American pika,survey_plot,Niwot plot NWT-114,40.066435,-105.627905,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-115,American pika,survey_plot,Niwot plot NWT-115,40.044953,-105.588331,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-116,American pika,survey_plot,Niwot plot NWT-116,40.063435,-105.595936,,,Boulder,Panel: EvenYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-117,American pika,survey_plot,Niwot plot NWT-117,40.054296,-105.623866,,,Boulder,Panel: EveryYr; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-118,American pika,survey_plot,Niwot plot NWT-118,40.051339,-105.63575,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-119,American pika,survey_plot,Niwot plot NWT-119,40.047915,-105.609424,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-120,American pika,survey_plot,Niwot plot NWT-120,40.057909,-105.591433,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-121,American pika,survey_plot,Niwot plot NWT-121,40.061847,-105.636903,,,Boulder,Panel: EveryYr; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-122,American pika,survey_plot,Niwot plot NWT-122,40.058771,-105.615195,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-123,American pika,survey_plot,Niwot plot NWT-123,40.054798,-105.609872,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-124,American pika,survey_plot,Niwot plot NWT-124,40.0495,-105.584947,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-125,American pika,survey_plot,Niwot plot NWT-125,40.058274,-105.62171,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-126,American pika,survey_plot,Niwot plot NWT-126,40.056632,-105.60922,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-127,American pika,survey_plot,Niwot plot NWT-127,40.065041,-105.590521,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-128,American pika,survey_plot,Niwot plot NWT-128,40.067468,-105.610325,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-129,American pika,survey_plot,Niwot plot NWT-129,40.068476,-105.632005,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-130,American pika,survey_plot,Niwot plot NWT-130,40.056333,-105.619089,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-131,American pika,survey_plot,Niwot plot NWT-131,40.055048,-105.601491,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-132,American pika,survey_plot,Niwot plot NWT-132,40.063193,-105.588805,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-133,American pika,survey_plot,Niwot plot NWT-133,40.054303,-105.626164,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-134,American pika,survey_plot,Niwot plot NWT-134,40.046133,-105.632724,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-135,American pika,survey_plot,Niwot plot NWT-135,40.043987,-105.597267,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-136,American pika,survey_plot,Niwot plot NWT-136,40.065124,-105.600313,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-137,American pika,survey_plot,Niwot plot NWT-137,40.053487,-105.620998,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-138,American pika,survey_plot,Niwot plot NWT-138,40.064942,-105.608672,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-139,American pika,survey_plot,Niwot plot NWT-139,40.050097,-105.613019,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-140,American pika,survey_plot,Niwot plot NWT-140,40.059621,-105.591131,,,Boulder,Panel: EveryYr; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-141,American pika,survey_plot,Niwot plot NWT-141,40.059981,-105.637812,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-142,American pika,survey_plot,Niwot plot NWT-142,40.055091,-105.616757,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-143,American pika,survey_plot,Niwot plot NWT-143,40.052114,-105.604115,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-144,American pika,survey_plot,Niwot plot NWT-144,40.044403,-105.585912,,,Boulder,Panel: OddYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-145,American pika,survey_plot,Niwot plot NWT-145,40.06978,-105.636954,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-146,American pika,survey_plot,Niwot plot NWT-146,40.055882,-105.627832,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-147,American pika,survey_plot,Niwot plot NWT-147,40.052195,-105.595147,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-148,American pika,survey_plot,Niwot plot NWT-148,40.063696,-105.594004,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-149,American pika,survey_plot,Niwot plot NWT-149,40.048437,-105.623555,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-150,American pika,survey_plot,Niwot plot NWT-150,40.051471,-105.63703,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-151,American pika,survey_plot,Niwot plot NWT-151,40.047304,-105.600133,,,Boulder,Panel: OddYrs; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-152,American pika,survey_plot,Niwot plot NWT-152,40.059227,-105.598292,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-153,American pika,survey_plot,Niwot plot NWT-153,40.046029,-105.62746,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-154,American pika,survey_plot,Niwot plot NWT-154,40.064603,-105.605433,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-155,American pika,survey_plot,Niwot plot NWT-155,40.053421,-105.616894,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-156,American pika,survey_plot,Niwot plot NWT-156,40.06002,-105.585987,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-157,American pika,survey_plot,Niwot plot NWT-157,40.06481,-105.618462,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-158,American pika,survey_plot,Niwot plot NWT-158,40.066201,-105.614664,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-159,American pika,survey_plot,Niwot plot NWT-159,40.05076,-105.609601,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-160,American pika,survey_plot,Niwot plot NWT-160,40.069293,-105.59485,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-161,American pika,survey_plot,Niwot plot NWT-161,40.050954,-105.631913,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-162,American pika,survey_plot,Niwot plot NWT-162,40.061767,-105.631298,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-163,American pika,survey_plot,Niwot plot NWT-163,40.054477,-105.59655,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-164,American pika,survey_plot,Niwot plot NWT-164,40.061881,-105.597682,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-165,American pika,survey_plot,Niwot plot NWT-165,40.045993,-105.618761,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-166,American pika,survey_plot,Niwot plot NWT-166,40.049778,-105.634329,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-167,American pika,survey_plot,Niwot plot NWT-167,40.051649,-105.594239,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-168,American pika,survey_plot,Niwot plot NWT-168,40.059073,-105.598701,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-169,American pika,survey_plot,Niwot plot NWT-169,40.045571,-105.630973,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-170,American pika,survey_plot,Niwot plot NWT-170,40.060144,-105.612194,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-171,American pika,survey_plot,Niwot plot NWT-171,40.053139,-105.609986,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-172,American pika,survey_plot,Niwot plot NWT-172,40.062601,-105.583652,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-173,American pika,survey_plot,Niwot plot NWT-173,40.065969,-105.621791,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-174,American pika,survey_plot,Niwot plot NWT-174,40.059816,-105.604042,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
